latent_dim,lstm_hidden,lstm_layers,dropout,lr,batch_size,threshold_method,fold,accuracy,precision,recall,dr,f1,fpr,fnr,roc_auc,pr_auc,tn,fp,fn,tp,accuracy_pct,precision_pct,recall_pct,dr_pct,f1_pct,mre,recon_var,threshold,epochs,training_loss_curve_stability,train_recon_last,train_kl_last,train_total_last,val_recon_last,val_kl_last,val_total_last
16,64,2,0.0,0.0005,64,percentile_90,0,0.29625,0.6619318181818182,0.0795493342437692,0.0795493342437692,0.14202986894220407,0.11111111111111106,0.9204506657562307,0.4234085064548182,0.691312053430289,1904.0,238.0,5392.0,466.0,29.625,66.19318181818183,7.95493342437692,7.95493342437692,14.202986894220407,677.4820556640625,7725839.0,1037.916015625,25.0,13.910488654195424,879.7012939453125,5.855957508087158,885.5574340820312,632.7426147460938,5.864272594451904,638.6069946289062
16,64,2,0.0,0.0005,64,percentile_90,1,0.299875,0.6807909604519774,0.08229469011439304,0.08229469011439304,0.14683929931435444,0.105459636024265,0.9177053098856068,0.42075796051021896,0.6949866930685088,1917.0,226.0,5375.0,482.0,29.9875,68.07909604519774,8.229469011439305,8.229469011439305,14.683929931435443,728.9120483398438,40597012.0,1021.20068359375,24.0,17.74062510048685,836.1744995117188,7.759863376617432,843.9344482421875,882.9848022460938,7.664797782897949,890.6495361328125
16,64,2,0.0,0.0005,64,percentile_90,2,0.3090386298287286,0.7384393063583815,0.08724603039098515,0.08724603039098515,0.15605435944400098,0.084500466853408,0.9127539696090147,0.4532944929152584,0.7132546771799262,1961.0,181.0,5346.0,511.0,30.90386298287286,73.84393063583815,8.724603039098515,8.724603039098515,15.605435944400098,703.0652465820312,37377344.0,1002.7720947265625,35.0,19.158510713625862,779.9364624023438,9.204285621643066,789.1407470703125,659.9368896484375,9.48353099822998,669.4203491210938
16,128,1,0.0,0.0005,64,percentile_95,0,0.290125,0.7136038186157518,0.05104131102765449,0.05104131102765449,0.09526844033761636,0.05602240896358541,0.9489586889723454,0.4601641669527718,0.71343571095605,2022.0,120.0,5559.0,299.0,29.012500000000003,71.36038186157518,5.104131102765449,5.104131102765449,9.526844033761636,650.8760375976562,15923140.0,1204.5394287109375,33.0,16.71640820857297,624.2445068359375,21.430879592895508,645.6751098632812,1049.6199951171875,20.89773178100586,1070.517578125
16,128,1,0.0,0.0005,64,percentile_95,1,0.290375,0.7132701421800948,0.05139149735359399,0.05139149735359399,0.09587513935327485,0.05646290247316843,0.9486085026464058,0.4551478538389399,0.7130026484822143,2022.0,121.0,5556.0,301.0,29.037499999999998,71.32701421800948,5.139149735359399,5.139149735359399,9.587513935327486,739.4300537109375,62372208.0,1229.521728515625,35.0,9.789508504810193,658.119140625,22.96843147277832,681.087646484375,734.6318359375,23.126232147216797,757.7581176757812
16,128,1,0.0,0.0005,64,percentile_95,2,0.2822852856607076,0.6986301369863014,0.03483011780775141,0.03483011780775141,0.06635225239867357,0.041083099906629304,0.9651698821922484,0.41728899174489675,0.6898239404579101,2054.0,88.0,5653.0,204.0,28.22852856607076,69.86301369863014,3.483011780775141,3.483011780775141,6.635225239867356,604.8267211914062,4303454.5,1519.614013671875,15.0,34.40993734254245,940.6448364257812,11.161490440368652,951.80615234375,705.0833740234375,11.538772583007812,716.6221313476562
16,64,2,0.0,0.001,128,percentile_90,0,0.2965,0.6606145251396648,0.0807442813246842,0.0807442813246842,0.14390021295995192,0.11344537815126046,0.9192557186753156,0.4211285914160816,0.6906741954322475,1899.0,243.0,5385.0,473.0,29.65,66.06145251396647,8.07442813246842,8.07442813246842,14.390021295995192,730.577880859375,42251728.0,1017.4160766601562,24.0,16.460658389732753,926.3612670898438,3.1598470211029053,929.5210571289062,671.1934814453125,3.5828380584716797,674.7764282226562
16,64,2,0.0,0.001,128,percentile_90,1,0.300125,0.6948640483383686,0.0785385009390473,0.0785385009390473,0.14112593956109992,0.09426038264115721,0.9214614990609525,0.42261852738358796,0.6970692444342863,1941.0,202.0,5397.0,460.0,30.012499999999996,69.48640483383686,7.85385009390473,7.85385009390473,14.112593956109992,665.1111450195312,6441486.0,1065.7923583984375,24.0,19.363761833365036,940.5755004882812,5.213663578033447,945.7890625,708.4810791015625,4.536690711975098,713.0177612304688
16,64,2,0.0,0.001,128,percentile_90,2,0.30078759844980624,0.7024539877300614,0.07819702919583404,0.07819702919583404,0.14072822246102729,0.09056956115779641,0.9218029708041658,0.4346172479577455,0.7011649957661544,1948.0,194.0,5399.0,458.0,30.078759844980624,70.24539877300614,7.8197029195834045,7.8197029195834045,14.072822246102728,730.6048583984375,40064580.0,1060.727783203125,25.0,18.089256548230352,792.4235229492188,8.202186584472656,800.625732421875,715.9071044921875,8.030437469482422,723.9376220703125
16,128,2,0.2,0.0005,64,mean_std_2,0,0.271,0.6756756756756757,0.008535336292249915,0.008535336292249915,0.016857720836118317,0.011204481792717082,0.9914646637077499,0.45694807455245673,0.7093131519122071,2118.0,24.0,5808.0,50.0,27.1,67.56756756756756,0.8535336292249914,0.8535336292249914,1.6857720836118317,678.623779296875,30307732.0,6141.92236328125,35.0,4.139505636723938,693.2227783203125,13.139960289001465,706.3629150390625,1077.432373046875,12.603470802307129,1090.0357666015625
16,128,2,0.2,0.0005,64,mean_std_2,1,0.270125,0.65,0.006658698992658358,0.006658698992658358,0.013182355923589864,0.009799346710219314,0.9933413010073415,0.4453297445072725,0.7032790906159934,2122.0,21.0,5818.0,39.0,27.0125,65.0,0.6658698992658357,0.6658698992658357,1.3182355923589864,668.269775390625,15951688.0,6624.7275390625,35.0,7.315309801801723,709.7883911132812,13.248454093933105,723.0367431640625,1186.5927734375,13.265181541442871,1199.858154296875
16,128,2,0.2,0.0005,64,mean_std_2,2,0.26990873859232406,0.7297297297297297,0.004609868533378863,0.004609868533378863,0.00916185951814158,0.004668534080298784,0.995390131466621,0.4336944213687979,0.7059167603337522,2132.0,10.0,5830.0,27.0,26.990873859232405,72.97297297297297,0.4609868533378863,0.4609868533378863,0.916185951814158,744.57080078125,40885452.0,8706.0,31.0,22.86895159585543,817.4345092773438,9.560577392578125,826.9950561523438,709.533203125,9.874343872070312,719.4075317382812
16,64,2,0.0,0.001,128,mean_std_2,0,0.268125,0.6153846153846154,0.0013656538067599864,0.0013656538067599864,0.0027252597513156293,0.002334267040149392,0.9986343461932399,0.4200561754233957,0.6936941641523167,2137.0,5.0,5850.0,8.0,26.8125,61.53846153846154,0.13656538067599863,0.13656538067599863,0.27252597513156296,708.74560546875,16695780.0,17264.455078125,25.0,19.142817631688473,901.783203125,12.921031951904297,914.7042236328125,782.2354125976562,7.558239936828613,789.7935791015625
16,64,2,0.0,0.001,128,mean_std_2,1,0.268375,0.6666666666666666,0.0013658869728529965,0.0013658869728529965,0.002726188447772372,0.0018665422305179646,0.9986341130271469,0.42850552891829863,0.6963183570884934,2139.0,4.0,5849.0,8.0,26.8375,66.66666666666666,0.13658869728529965,0.13658869728529965,0.2726188447772372,691.6041259765625,31017988.0,17753.943359375,26.0,16.060590175609732,881.4070434570312,6.9435601234436035,888.3507690429688,893.1183471679688,7.174585819244385,900.2929077148438
16,64,2,0.0,0.001,128,mean_std_2,2,0.2724090511313914,0.7228915662650602,0.010244152296397474,0.010244152296397474,0.020202020201992646,0.010737628384687203,0.9897558477036024,0.4423651652909755,0.704768551010758,2119.0,23.0,5797.0,60.0,27.240905113139142,72.28915662650603,1.0244152296397473,1.0244152296397473,2.0202020201992648,714.91650390625,40689828.0,6224.66259765625,35.0,18.989787081994077,699.1339111328125,10.437389373779297,709.5712280273438,823.5789794921875,14.396692276000977,837.9757080078125
16,128,1,0.2,0.0005,128,mean_std_2,0,0.269,0.5675675675675675,0.007169682485489928,0.007169682485489928,0.014160485502335445,0.01493930905695611,0.9928303175145099,0.4472004176656438,0.7040708905978235,2110.0,32.0,5816.0,42.0,26.900000000000002,56.75675675675676,0.7169682485489928,0.7169682485489928,1.4160485502335445,664.4166870117188,30248332.0,6437.15234375,35.0,2.1028812177490286,677.135986328125,14.739137649536133,691.875,668.2611694335938,15.291099548339844,683.5523681640625
16,128,1,0.2,0.0005,128,mean_std_2,1,0.268625,0.75,0.001536622844459621,0.001536622844459621,0.0030669620037444283,0.0013999066728884735,0.9984633771555402,0.44616573680814425,0.7114528305818877,2140.0,3.0,5848.0,9.0,26.8625,75.0,0.1536622844459621,0.1536622844459621,0.30669620037444284,756.2938232421875,51027368.0,16386.748046875,35.0,26.495790172186577,877.7022705078125,14.644072532653809,892.3463745117188,823.0804443359375,14.994582176208496,838.0750122070312
16,128,1,0.2,0.0005,128,mean_std_2,2,0.27090886360795097,0.6811594202898551,0.008024585965511354,0.008024585965511354,0.01586230172120547,0.010270774976657326,0.9919754140344885,0.42464976429362933,0.6968251040597847,2120.0,22.0,5810.0,47.0,27.090886360795096,68.11594202898551,0.8024585965511354,0.8024585965511354,1.586230172120547,645.5321655273438,6403481.5,6307.552734375,35.0,5.061851418464937,710.0216064453125,14.317089080810547,724.3387451171875,1096.349609375,14.642958641052246,1110.9925537109375
16,64,1,0.0,0.001,64,percentile_95,0,0.283125,0.6904024767801857,0.038067599863434616,0.038067599863434616,0.07215660896285192,0.04668534080298784,0.9619324001365652,0.41887421863020835,0.6937416302567004,2042.0,100.0,5635.0,223.0,28.3125,69.04024767801857,3.8067599863434616,3.8067599863434616,7.215660896285192,717.0648803710938,25982998.0,1606.2081298828125,10.0,18.256876105733465,933.1484985351562,14.797786712646484,946.4666748046875,676.9904174804688,12.76635456085205,688.4801635742188
16,64,1,0.0,0.001,64,percentile_95,1,0.289125,0.7093596059113301,0.04917193102270787,0.04917193102270787,0.09196870509328448,0.05506299580027996,0.950828068977292,0.4689331222890302,0.7168938625039445,2025.0,118.0,5569.0,288.0,28.9125,70.93596059113301,4.9171931022707875,4.9171931022707875,9.196870509328448,686.0263671875,30006938.0,1353.0123291015625,32.0,11.271612246105422,704.5906982421875,19.77806282043457,724.3687744140625,1082.900634765625,20.479665756225586,1103.38037109375
16,64,1,0.0,0.001,64,percentile_95,2,0.2911613951743968,0.7082405345211581,0.05429400717090661,0.05429400717090661,0.10085632730719409,0.061157796451914076,0.9457059928290933,0.45649264201725304,0.7102163312304568,2011.0,131.0,5539.0,318.0,29.11613951743968,70.8240534521158,5.429400717090661,5.429400717090661,10.085632730719409,642.7213134765625,32236748.0,1175.9580078125,35.0,14.326077195780316,622.8672485351562,22.63709259033203,645.5043334960938,708.8323364257812,21.74526023864746,730.5775756835938
16,128,2,0.2,0.001,64,mean_std_2,0,0.2685,0.75,0.0015363605326049847,0.0015363605326049847,0.0030664395229942163,0.0014005602240896352,0.9984636394673949,0.4450178500898482,0.7115757988291256,2139.0,3.0,5849.0,9.0,26.85,75.0,0.15363605326049848,0.15363605326049848,0.30664395229942165,665.941650390625,6411294.5,16763.626953125,22.0,67.58293364077295,963.4574584960938,5.42762565612793,968.8851318359375,754.3657836914062,4.45589017868042,758.8217163085938
16,128,2,0.2,0.001,64,mean_std_2,1,0.26825,0.6666666666666666,0.0010244152296397474,0.0010244152296397474,0.002045687009884424,0.0013999066728884735,0.9989755847703601,0.426267877173108,0.6957963787757493,2140.0,3.0,5851.0,6.0,26.825,66.66666666666666,0.10244152296397474,0.10244152296397474,0.2045687009884424,711.4067993164062,23966996.0,17122.255859375,18.0,14.12427244705958,870.8045654296875,8.722532272338867,879.527099609375,857.9039306640625,8.833648681640625,866.7376098632812
16,128,2,0.2,0.001,64,mean_std_2,2,0.2696587073384173,0.5862068965517241,0.008707529451937852,0.008707529451937852,0.017160161507373577,0.016806722689075623,0.991292470548062,0.44425593354979004,0.7017072119748706,2106.0,36.0,5806.0,51.0,26.96587073384173,58.620689655172406,0.8707529451937852,0.8707529451937852,1.7160161507373577,736.1600341796875,56227460.0,5768.7333984375,29.0,23.134456674822225,741.358642578125,9.981711387634277,751.34033203125,670.1367797851562,10.350400924682617,680.4872436523438
