latent_dim,lstm_hidden,lstm_layers,dropout,lr,batch_size,threshold_method,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,dr_mean,dr_std,f1_mean,f1_std,fpr_mean,fpr_std,fnr_mean,fnr_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,mre_mean,mre_std,recon_var_mean,recon_var_std,train_kl_last_mean,train_kl_last_std,train_total_last_mean,train_total_last_std,train_recon_last_mean,train_recon_last_std,val_kl_last_mean,val_kl_last_std,val_total_last_mean,val_total_last_std,val_recon_last_mean,val_recon_last_std,threshold_mean,threshold_std,epochs_mean,epochs_std,training_loss_curve_stability_mean,training_loss_curve_stability_std,accuracy_pct_mean,accuracy_pct_std,precision_pct_mean,precision_pct_std,recall_pct_mean,recall_pct_std,dr_pct_mean,dr_pct_std,f1_pct_mean,f1_pct_std,seed
8,32,3,0.2,0.0005,32,percentile_95,0.47607621165715014,0.0017620399855392491,0.06141953945084033,0.02373748546650727,0.0033333333333333327,0.001282358937444756,0.0033333333333333327,0.001282358937444756,0.0063223743698499184,0.002430901848898257,0.050896907819617865,0.0030778319091398923,0.9966666666666664,0.0012823589374447537,0.1479314813410118,0.002925266781217348,0.32994250663297114,0.0011631864858466193,659.3032470703125,27.850826433109745,7716012.45,3108729.4368029456,12.275191116333009,1.0492364369119045,1048.8153076171875,40.43559778712676,1036.5400634765624,41.1307718793048,12.575116539001465,1.2345030594392796,1062.4666748046875,65.99196044049152,1049.891552734375,66.06604452446794,2380.29208984375,80.09310576954881,27.0,6.782329983125268,9.176288817591535,4.111408547103266,47.60762116571502,0.17620399855392466,6.141953945084034,2.3737485466507264,0.33333333333333337,0.1282358937444756,0.33333333333333337,0.1282358937444756,0.6322374369849919,0.24309018488982564,42
8,32,3,0.2,0.001,32,percentile_95,0.47577606159879593,0.0029952883693224355,0.05964998133384793,0.01743756465409959,0.0032,0.000832666399786453,0.0032,0.000832666399786453,0.006072298347512307,0.0015898846801806082,0.051364219471867534,0.00550579967414997,0.9967999999999997,0.0008326663997864591,0.1485921154134619,0.009385538872307414,0.33015483073736446,0.002708298889835115,655.030908203125,44.211658039945505,8357224.3,4358696.431853056,12.581353569030762,1.0248262281338032,1051.8148803710938,29.006261116118996,1039.2335693359375,29.80860956182849,12.52973461151123,0.7033265494393836,1082.1182006835938,70.94604061547855,1069.5885131835937,71.23200273084694,2372.725048828125,38.93051264216631,21.4,1.8547236990991407,10.918095697249743,6.665348967864207,47.5776061598796,0.299528836932244,5.9649981333847935,1.743756465409959,0.32,0.0832666399786453,0.32,0.0832666399786453,0.6072298347512308,0.15898846801806085,1042
16,64,3,0.4,0.001,128,percentile_95,0.47607616719047485,0.002347060084432423,0.06071936596565656,0.014695125466114145,0.003266666666666667,0.0007717224601860149,0.003266666666666667,0.0007717224601860149,0.0061976041638555175,0.0014621494767489696,0.05083041912347477,0.004594910250725419,0.996733333333333,0.0007717224601859971,0.15118332071701612,0.006111755798363269,0.33067716563172905,0.0017085786877004015,646.1039428710938,25.815120319513532,7585780.0,1920074.5907455783,16.225026321411132,0.7892980824565028,1061.6209716796875,21.926981027066976,1045.3961059570313,22.092883833763786,16.178093910217285,1.2177587536736945,1068.4346557617187,90.51073978222433,1052.2565673828126,89.9115297238917,2340.45908203125,68.81975650025348,45.4,4.029888335921977,9.83706676145235,1.9506273107200112,47.607616719047485,0.234706008443242,6.0719365965656555,1.4695125466114145,0.32666666666666666,0.07717224601860148,0.32666666666666666,0.07717224601860148,0.6197604163855518,0.14621494767489696,2042
64,64,2,0.4,0.0001,32,percentile_95,0.4761427560367542,0.0038475386087293024,0.06180980716313252,0.021392839660954448,0.003333333333333333,0.0010954451150103324,0.003333333333333333,0.0010954451150103324,0.0063205036646180515,0.002079334642533795,0.050764264094257786,0.007769275816441566,0.9966666666666664,0.0010954451150103196,0.13646397112728184,0.005240288559626901,0.32696008792789505,0.0014029695034375755,631.5466430664062,42.76110957134035,7076788.725,3132215.2610687222,20.999449157714842,0.8329657487427166,1022.9850830078125,22.53813752250168,1001.9856811523438,22.75927885658665,21.971742630004883,0.8075362112305153,1047.1208129882812,45.30523666907448,1025.1490356445313,45.08770671355688,2258.147119140625,88.85702885476034,49.6,0.7999999999999999,5.863411179999542,0.7890624563312874,47.61427560367541,0.3847538608729294,6.180980716313252,2.1392839660954444,0.33333333333333337,0.10954451150103323,0.33333333333333337,0.10954451150103323,0.6320503664618052,0.20793346425337952,3042
64,128,2,0.0,0.0005,64,percentile_95,0.4759761616376988,0.0015205203329604815,0.06611958547322501,0.013062927984141002,0.0036666666666666666,0.0008944271909999159,0.0036666666666666666,0.0008944271909999159,0.006946398751415663,0.0016772903682489154,0.051430730412472356,0.003428275736108544,0.9963333333333331,0.000894427190999925,0.084487309427062,0.002130782605006787,0.3168208849833589,0.0003477842931155184,515.1663024902343,17.005097375573232,5709510.25,1709980.6270762105,37.89870948791504,11.257636577707604,1022.9319091796875,88.1725930080893,985.0333129882813,82.88441803947289,26.43237724304199,6.496222614797652,1004.7650512695312,98.05487156282726,978.3327026367188,98.89741989550596,1626.543359375,187.5863270746267,31.6,9.520504188329523,62.39922198071379,16.420740336320332,47.59761616376987,0.15205203329604702,6.6119585473225015,1.3062927984141,0.3666666666666667,0.08944271909999157,0.3666666666666667,0.08944271909999157,0.6946398751415662,0.1677290368248915,4042
8,256,1,0.2,0.0001,128,mean_std_3,0.4981827692633667,0.0003889205198911389,0.23826212590299276,0.04638985779244804,0.0016,0.0005734883511361752,0.0016,0.0005734883511361752,0.0031774995033035233,0.0011353580965290883,0.004936357482736627,0.0011440758392797497,0.9983999999999996,0.000573488351136192,0.08562686184847176,0.0042245676978863,0.3169758087442901,0.0005755970169354731,555.5711303710938,26.955906570276944,6018143.1,1437448.2238009616,14.950479316711426,0.10798329866368522,947.2023803710938,12.225087274357367,932.2519409179688,12.230909656812262,15.065392684936523,0.3680854769294095,908.085009765625,59.29887659808868,893.0196044921875,59.20222524285425,9568.444140625,265.22300994382465,50.0,0.0,7.037575884142948,0.8241107933120376,49.81827692633667,0.0388920519891126,23.826212590299274,4.638985779244805,0.16,0.05734883511361752,0.16,0.05734883511361752,0.31774995033035236,0.11353580965290881,5042
