qubits,repeats,n_features_selected_mean,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,mse_mean,mse_std,auc_roc_attack_mean,auc_roc_attack_std,far_benign_mean,far_benign_std,far_attack_mean,far_attack_std,md_benign_mean,md_benign_std,md_attack_mean,md_attack_std,qpso_time_mean_sec,qpso_time_std_sec,training_time_mean_sec,training_time_std_sec,total_time_mean_sec,total_time_std_sec
1,5,40.0,0.9446787232269356,0.014275705590337404,0.9456867806097901,0.013381232185210614,0.9446787232269356,0.014275705590337404,0.944640808173232,0.014313378562340738,0.04332633912563324,0.012009561372367084,0.9824938017447351,0.008601997886532478,0.06559999999999891,0.03577273946581176,0.04504084014002259,0.017544303699891378,0.04504084014002259,0.017544303699891378,0.06559999999999891,0.03577273946581176,73.46879968643188,44.04023877861855,2568.383874607086,768.1038888670535,2658.4365087985993,752.4927150852953
2,5,40.0,0.9569464122010167,0.005245342046893546,0.9571831636074336,0.0052458323780083995,0.9569464122010167,0.005245342046893546,0.9569408048423191,0.005245882450227824,0.03189312592148781,0.0040204270023801,0.9908342140356726,0.0025607595995545073,0.037333333333332705,0.013858411003991373,0.048774795799299074,0.01024228537324484,0.048774795799299074,0.01024228537324484,0.037333333333332705,0.013858411003991373,76.83117203712463,4.437096576894869,3529.0897385597227,231.4709884873408,3622.5161481380464,234.8612345862851
3,5,40.0,0.9534627885657138,0.005342430372442634,0.9535038358116757,0.00532588783959689,0.9534627885657138,0.005342430372442634,0.9534616828292724,0.005342919939084025,0.03442683629691601,0.00409059415829288,0.9883176751680836,0.0032339761984562284,0.044466666666665926,0.006223164611174647,0.048608101350224225,0.008030452099911293,0.048608101350224225,0.008030452099911293,0.044466666666665926,0.006223164611174647,69.30314688682556,2.1309585286768504,3597.6119553565977,145.3785338168259,3686.055065488815,144.10111103130865
