latent_dim,lstm_hidden,lstm_layers,dropout,lr,batch_size,threshold_method,fold,accuracy,precision,recall,dr,f1,fpr,fnr,roc_auc,pr_auc,tn,fp,fn,tp,accuracy_pct,precision_pct,recall_pct,dr_pct,f1_pct,mre,recon_var,threshold,epochs,training_loss_curve_stability,train_recon_last,train_kl_last,train_total_last,val_recon_last,val_kl_last,val_total_last
16,64,2,0.0,0.0005,64,mean_std_2,0,0.267625,0.45454545454545453,0.0008535336292249915,0.0008535336292249915,0.0017038677798565417,0.0028011204481792704,0.9991464663707749,0.4234085064548182,0.691312053430289,2136.0,6.0,5853.0,5.0,26.7625,45.45454545454545,0.08535336292249915,0.08535336292249915,0.17038677798565416,677.4820556640625,7725839.0,16756.171875,25.0,13.910488654195424,879.7012939453125,5.855957508087158,885.5574340820312,632.7426147460938,5.864272594451904,638.6069946289062
16,64,2,0.0,0.0005,64,mean_std_2,1,0.2685,0.6923076923076923,0.001536622844459621,0.001536622844459621,0.0030664395229938767,0.0018665422305179646,0.9984633771555402,0.42075796051021896,0.6949866930685088,2139.0,4.0,5848.0,9.0,26.85,69.23076923076923,0.1536622844459621,0.1536622844459621,0.3066439522993877,728.9120483398438,40597012.0,16559.7890625,24.0,17.740623166843672,836.1744995117188,7.759863376617432,843.9344482421875,882.9848022460938,7.664797782897949,890.6495361328125
16,64,2,0.0,0.0005,64,mean_std_2,2,0.2691586448306038,0.6896551724137931,0.003414717432132491,0.003414717432132491,0.006795786612290568,0.004201680672268906,0.9965852825678674,0.4532944929152584,0.7132546771799262,2133.0,9.0,5837.0,20.0,26.915864483060382,68.96551724137932,0.34147174321324913,0.34147174321324913,0.6795786612290567,703.0652465820312,37377344.0,8393.8564453125,35.0,19.158510713625862,779.9364624023438,9.204285621643066,789.1407470703125,659.9368896484375,9.48353099822998,669.4203491210938
16,64,2,0.0,0.0005,64,percentile_80,0,0.337125,0.6899383983572895,0.17207237965175828,0.17207237965175828,0.275447465500432,0.21148459383753493,0.8279276203482416,0.4429169699062053,0.7034779535132781,1689.0,453.0,4850.0,1008.0,33.7125,68.99383983572895,17.20723796517583,17.20723796517583,27.544746550043197,655.7384033203125,15444234.0,662.0095825195312,35.0,9.05940817783858,660.990966796875,11.982519149780273,672.9733276367188,1094.2464599609375,11.382064819335938,1105.6285400390625
16,64,2,0.0,0.0005,64,percentile_80,1,0.34,0.7122884473877852,0.16527232371521255,0.16527232371521255,0.26829268292652353,0.18245450303313104,0.8347276762847873,0.4408836804312073,0.7056779273394955,1752.0,391.0,4889.0,968.0,34.0,71.22884473877852,16.527232371521254,16.527232371521254,26.82926829265235,778.3857421875,61830896.0,711.7879638671875,35.0,18.860471979627434,776.0332641601562,10.69707202911377,786.7304077148438,752.4112548828125,11.09410285949707,763.50537109375
16,64,2,0.0,0.0005,64,percentile_80,2,0.32041505188148517,0.6562731997030438,0.1509305105002561,0.1509305105002561,0.24541921154883534,0.2161531279178337,0.8490694894997438,0.4195178042761125,0.690388163638747,1679.0,463.0,4973.0,884.0,32.04150518814852,65.62731997030437,15.093051050025611,15.093051050025611,24.541921154883532,618.76416015625,4222404.5,746.2310791015625,21.0,16.343563786526794,912.838134765625,6.495894908905029,919.333984375,678.9927368164062,6.344873905181885,685.3374633789062
16,64,1,0.2,0.0005,128,mean_std_1.5,0,0.26775,0.5,0.001194947080914988,0.001194947080914988,0.002384196185281347,0.003267973856209149,0.9988050529190848,0.421800818882236,0.6924858844595758,2135.0,7.0,5851.0,7.0,26.775,50.0,0.1194947080914988,0.1194947080914988,0.2384196185281347,728.8158569335938,40943468.0,13272.169921875,35.0,4.394292214327587,876.24462890625,12.748129844665527,888.992919921875,626.1923828125,13.353785514831543,639.5462036132812
16,64,1,0.2,0.0005,128,mean_std_1.5,1,0.26825,0.6,0.001536622844459621,0.001536622844459621,0.0030653950953627514,0.002799813345776947,0.9984633771555402,0.42871155923279913,0.70060551518514,2137.0,6.0,5848.0,9.0,26.825,60.0,0.1536622844459621,0.1536622844459621,0.3065395095362751,666.5673828125,6653945.0,12654.423828125,35.0,4.297961215768899,873.3446044921875,12.736469268798828,886.0809936523438,684.134765625,16.05769920349121,700.1925048828125
16,64,1,0.2,0.0005,128,mean_std_1.5,2,0.2717839729966246,0.7051282051282052,0.00939047293836435,0.00939047293836435,0.01853411962929167,0.010737628384687203,0.9906095270616355,0.43661095990385224,0.7030506908641924,2119.0,23.0,5802.0,55.0,27.17839729966246,70.51282051282051,0.939047293836435,0.939047293836435,1.853411962929167,725.7835693359375,39488912.0,6477.3134765625,35.0,2.8785376228654656,777.0020141601562,13.319658279418945,790.3215942382812,702.04345703125,13.672131538391113,715.7154541015625
32,64,1,0.2,0.001,128,percentile_80,0,0.343625,0.7049291019581364,0.1782178217821782,0.1782178217821782,0.2845074260795252,0.20401493930905687,0.8217821782178216,0.45410332108261536,0.7083287401614682,1705.0,437.0,4814.0,1044.0,34.362500000000004,70.49291019581364,17.82178217821782,17.82178217821782,28.450742607952524,678.4453735351562,31645520.0,678.0848999023438,35.0,2.9182260281579233,695.4402465820312,17.37289810180664,712.8130493164062,1071.837890625,17.84389877319336,1089.6817626953125
