latent_dim,lstm_hidden,lstm_layers,dropout,lr,batch_size,threshold_method,fold,accuracy,precision,recall,dr,f1,fpr,fnr,roc_auc,pr_auc,tn,fp,fn,tp,accuracy_pct,precision_pct,recall_pct,dr_pct,f1_pct,mre,recon_var,threshold,epochs,training_loss_curve_stability,train_recon_last,train_kl_last,train_total_last,val_recon_last,val_kl_last,val_total_last
32,64,1,0.2,0.001,128,percentile_99,1,0.27225,0.6732673267326733,0.01161003926925047,0.01161003926925047,0.02282645182943965,0.015398973401773208,0.9883899607307494,0.44297334249767223,0.7030340240494956,2110.0,33.0,5789.0,68.0,27.224999999999998,67.32673267326733,1.161003926925047,1.161003926925047,2.282645182943965,666.59814453125,16570799.0,5707.72265625,35.0,4.288067239510439,704.5850830078125,17.201133728027344,721.7860107421875,1168.6749267578125,16.647809982299805,1185.3226318359375
32,64,1,0.2,0.001,128,percentile_99,2,0.2725340667583448,0.7714285714285715,0.009219737066757727,0.009219737066757727,0.01822169731733789,0.007469654528478055,0.9907802629332422,0.44323386972454454,0.7118904815649285,2126.0,16.0,5803.0,54.0,27.25340667583448,77.14285714285715,0.9219737066757726,0.9219737066757726,1.822169731733789,728.2369995117188,38067316.0,6625.7509765625,35.0,5.825125110688722,773.2670288085938,17.38279914855957,790.6498413085938,673.0670776367188,17.1475887298584,690.2147827148438
16,128,1,0.0,0.001,64,percentile_99.5,0,0.269,0.6190476190476191,0.004438374871969956,0.004438374871969956,0.008813559322019764,0.007469654528478055,0.9955616251280299,0.43257363261681137,0.700777990034825,2126.0,16.0,5832.0,26.0,26.900000000000002,61.904761904761905,0.44383748719699556,0.44383748719699556,0.8813559322019764,690.9625244140625,16749362.0,8031.45849609375,17.0,nan,nan,nan,nan,nan,nan,nan
16,128,1,0.0,0.001,64,percentile_99.5,1,0.268375,0.5666666666666667,0.0029025098173126175,0.0029025098173126175,0.005775437404440344,0.006066262249183385,0.9970974901826872,0.45026228232670207,0.7074930065730483,2130.0,13.0,5840.0,17.0,26.8375,56.666666666666664,0.29025098173126174,0.29025098173126174,0.5775437404440343,653.7965698242188,30746938.0,9385.3994140625,26.0,56.25957238211355,905.338134765625,14.492326736450195,919.83056640625,934.470703125,13.46891975402832,947.9395751953125
16,128,1,0.0,0.001,64,percentile_99.5,2,0.2695336917114639,0.6666666666666666,0.004780604404985488,0.004780604404985488,0.009493134429550194,0.006535947712418298,0.9952193955950144,0.45960677823004453,0.7146775360062876,2128.0,14.0,5829.0,28.0,26.95336917114639,66.66666666666666,0.4780604404985488,0.4780604404985488,0.9493134429550194,659.4589233398438,40188272.0,7075.3486328125,32.0,16.307333044326807,608.7059326171875,24.246641159057617,632.95263671875,714.1064453125,23.87916374206543,737.9857177734375
32,128,1,0.2,0.0005,128,percentile_99,0,0.271125,0.6391752577319587,0.010583817002389894,0.010583817002389894,0.020822837951269383,0.016339869281045746,0.9894161829976099,0.44779793105360954,0.704670935652933,2107.0,35.0,5796.0,62.0,27.1125,63.91752577319587,1.0583817002389895,1.0583817002389895,2.0822837951269384,672.1235961914062,30088164.0,5730.65576171875,35.0,0.8348968471898085,681.7442626953125,16.885967254638672,698.6301879882812,678.7206420898438,17.124189376831055,695.8447875976562
32,128,1,0.2,0.0005,128,percentile_99,1,0.27125,0.7755102040816326,0.006487963121051733,0.006487963121051733,0.012868269556366883,0.005132991133924403,0.9935120368789481,0.4446426182708416,0.7104061495075513,2132.0,11.0,5819.0,38.0,27.125,77.55102040816327,0.6487963121051733,0.6487963121051733,1.2868269556366883,756.917724609375,52191584.0,6830.9267578125,35.0,10.691282601495534,878.696044921875,18.338838577270508,897.034912109375,804.8364868164062,16.89909553527832,821.7355346679688
32,128,1,0.2,0.0005,128,percentile_99,2,0.2695336917114639,0.625,0.0059757555062318595,0.0059757555062318595,0.011838322340586686,0.009803921568627447,0.994024244493768,0.4155735027492301,0.6924194146808025,2121.0,21.0,5822.0,35.0,26.95336917114639,62.5,0.5975755506231859,0.5975755506231859,1.1838322340586687,646.647216796875,6599844.0,6684.978515625,35.0,10.562342942282772,711.3682861328125,16.472414016723633,727.8406372070312,1078.5491943359375,16.988086700439453,1095.537353515625
32,128,1,0.0,0.0005,64,percentile_99.5,0,0.269,0.7083333333333334,0.002902014339364971,0.002902014339364971,0.005780346820801121,0.003267973856209149,0.9970979856606349,0.46901549398637343,0.7201293624434416,2135.0,7.0,5841.0,17.0,26.900000000000002,70.83333333333334,0.2902014339364971,0.2902014339364971,0.5780346820801121,669.5015258789062,25087174.0,9707.40234375,35.0,28.057237632216907,800.1954345703125,24.88615608215332,825.0816650390625,576.8436279296875,24.490869522094727,601.3345336914062
32,128,1,0.0,0.0005,64,percentile_99.5,1,0.2685,0.5510204081632653,0.004609868533378863,0.004609868533378863,0.009143244158466445,0.010265982267848806,0.995390131466621,0.4571360941767276,0.7120155963721598,2121.0,22.0,5830.0,27.0,26.85,55.10204081632652,0.4609868533378863,0.4609868533378863,0.9143244158466445,665.843017578125,29564596.0,6853.94970703125,31.0,15.642099107779558,667.3585815429688,25.655309677124023,693.0139770507812,1002.6278076171875,23.32089614868164,1025.9486083984375
32,128,1,0.0,0.0005,64,percentile_99.5,2,0.2694086760845106,0.6666666666666666,0.004439132661772239,0.004439132661772239,0.0088195386702718,0.0060690943043884196,0.9955608673382276,0.44633162581520003,0.7056660438628068,2129.0,13.0,5831.0,26.0,26.940867608451057,66.66666666666666,0.4439132661772239,0.4439132661772239,0.88195386702718,637.9966430664062,31185878.0,7110.97998046875,34.0,7.868631769581398,590.931640625,23.118959426879883,614.0506591796875,707.8613891601562,22.825510025024414,730.6869506835938
16,64,1,0.2,0.001,128,youden,0,0.2685,0.6666666666666666,0.0020484807101399795,0.0020484807101399795,0.0040844111640510735,0.0028011204481792704,0.9979515192898598,0.4530892019946706,0.7164344236825604,2136.0,6.0,5846.0,12.0,26.85,66.66666666666666,0.20484807101399793,0.20484807101399793,0.40844111640510733,649.6907958984375,6299160.5,12008.646484375,35.0,6.8238719900555616,863.264404296875,16.246700286865234,879.5110473632812,684.0659790039062,15.552385330200195,699.6183471679688
16,64,1,0.2,0.001,128,youden,1,0.268125,0.6666666666666666,0.0006829434864264982,0.0006829434864264982,0.0013644891693651738,0.0009332711152589823,0.9993170565135734,0.42442898092833303,0.6952646231683692,2141.0,2.0,5853.0,4.0,26.8125,66.66666666666666,0.06829434864264983,0.06829434864264983,0.13644891693651737,708.9268798828125,24032936.0,34823.9765625,27.0,18.93128287821341,861.8998413085938,12.794031143188477,874.6939086914062,859.7379760742188,13.570892333984375,873.3089599609375
16,64,1,0.2,0.001,128,youden,2,0.27153394174271783,0.6086956521739131,0.014341813214956462,0.014341813214956462,0.028023352793950018,0.025210084033613436,0.9856581867850434,0.44100896291588176,0.7000879403278893,2088.0,54.0,5773.0,84.0,27.15339417427178,60.86956521739131,1.4341813214956463,1.4341813214956463,2.8023352793950016,737.423828125,58542596.0,3259.921142578125,35.0,5.688386070135231,723.6911010742188,14.60075855255127,738.2918090820312,652.49853515625,15.157829284667969,667.6563720703125
